"","dob","in_custody","out_custody","decile_score"
"2765",0.67036,0.92678,0.94733,3
"2766",0.45454,0.88772,0.90102,10
"2767",0.39231,0.88255,0.89266,6
"2768",0.51511,0.94796,0.95162,6
"2769",0.47443,0.72517,0.7288,6
"2770",0.52568,0.93648,0.95888,8
"2771",0.5448,0.7441,0.75576,7
"2772",0.70162,0.91086,0.92348,10
"2773",0.37466,0.73874,0.74238,7
"2774",0.73172,0.94793,1,7
"2775",0.56021,0.79961,0.83802,3
"2776",0.3855,0.73588,0.74216,9
"2777",0.47651,0.82729,0.8483,8
"2778",0.69419,0.95164,1,3
"2779",0.53175,0.93711,0.9476,5
"2780",0.62075,0.80956,0.82117,10
"2781",0.64884,0.94184,0.96255,6
"2782",0.71716,0.9449,1,3
"2783",0.51579,0.82985,0.83912,3
"2784",0.37679,0.66252,0.66616,9
"2785",0.36097,0.60299,0.68695,8
"2786",0.35769,0.95856,0.95856,6
"2787",0.50686,0.96044,1,7
"2788",0.5448,0.86209,0.87859,10
"2789",0.31453,0.63201,0.63261,9
"2790",0.62373,0.94591,0.95935,10
"2791",0.50953,0.87624,0.87993,7
"2792",0.51931,0.70667,0.71178,9
"2793",0.44965,0.66897,0.71626,6
"2794",0.38856,0.69763,0.70511,7
"2795",0.62004,0.84259,0.85193,9
"2796",0.29868,0.80172,0.80986,6
"2797",0.41872,0.88471,0.89026,7
"2798",0.55934,0.84458,0.85406,9
"2799",0.66064,0.86458,0.87316,10
"2800",0.6664,0.95279,0.96257,10
"2801",0.68621,0.92372,0.92954,10
"2802",0.68979,0.9493,1,7
"2803",0.61766,0.95733,1,8
"2804",0.73711,0.95427,1,6
"2805",0.49604,0.90952,0.93356,8
"2806",0.45591,0.78139,0.78833,9
"2807",0.37242,0.67288,0.67676,7
"2808",0.63406,0.83073,0.84256,7
"2809",0.75994,0.94744,1,9
"2810",0.54633,0.94514,1,1
"2811",0.60119,0.85827,0.88056,10
"2812",0.43189,0.86209,0.86354,4
"2813",0.49522,0.82425,0.83567,9
"2814",0.43156,0.96173,1,5
"2815",0.54652,0.86215,0.86613,5
"2816",0.48413,0.72383,0.72631,8
"2817",0.37466,0.82518,0.86185,7
"2818",0.38624,0.77322,0.78606,9
"2819",0.49724,0.90681,0.9102,9
"2820",0.58177,0.82863,0.84316,10
"2821",0.41075,0.67017,0.67457,4
"2822",0.64977,0.94088,1,5
"2823",0.45831,0.66998,0.69648,10
"2824",0.60734,0.96192,1,7
"2825",0.33644,0.94738,1,8
"2826",0.65894,0.90187,0.91097,10
"2827",0.60414,0.94891,0.95525,6
"2828",0.67632,0.88739,0.91258,8
"2829",0.69063,0.93386,1,9
"2830",0.64463,0.95222,1,10
"2831",0.53568,0.78082,0.78461,7
"2832",0.48678,0.88261,0.891,4
"2833",0.60955,0.93916,1,9
"2834",0.58067,0.86592,0.88288,10
"2835",0.66815,0.95348,0.9564,8
"2836",0.33644,0.83991,0.85357,8
"2837",0.73842,0.93973,0.94834,10
"2838",0.40853,0.67258,0.67722,9
"2839",0.60742,0.94055,0.95563,10
"2840",0.54557,0.71776,0.72784,9
"2841",0.49074,0.84108,0.84228,10
"2842",0.49546,0.70246,0.71255,6
"2843",0.62004,0.87668,0.88253,9
"2844",0.4096,0.7353,0.73612,5
"2845",0.67053,0.89307,0.92157,9
"2846",0.73459,0.9614,1,10
"2847",0.59559,0.83499,0.84444,10
"2848",0.37745,0.66135,0.66495,7
"2849",0.4388,0.67468,0.67872,6
"2850",0.72746,0.89274,0.92015,9
"2851",0.66312,0.88408,0.89094,10
"2852",0.43686,0.95312,0.96252,4
"2853",0.68768,0.95298,1,10
"2854",0.58409,0.82297,0.83586,9
"2855",0.45014,0.7833,0.79303,1
"2856",0.49546,0.67017,0.67607,6
"2857",0.71672,0.94375,1,2
"2858",0.5244,0.70888,0.71159,9
"2859",0.42769,0.74566,0.75719,4
"2860",0.56008,0.79579,0.80641,6
"2861",0.55254,0.75423,0.78409,5
"2862",0.66285,0.87337,0.88198,10
"2863",0.67296,0.95102,1,10
"2864",0.68678,0.95465,1,8
"2865",0.39031,0.85775,0.86381,9
"2866",0.53084,0.82923,0.841,8
"2867",0.70716,0.89996,0.90613,10
"2868",0.5012,0.74071,0.85034,3
"2869",0.41736,0.81548,0.82904,2
"2870",0.42449,0.68252,0.68809,10
"2871",0.37387,0.63993,0.68689,9
"2872",0.37466,0.75467,0.76713,7
"2873",0.62829,0.84261,0.86261,7
"2874",0.62906,0.86556,0.87296,10
"2875",0.46815,0.70326,0.83291,4
"2876",0.67755,0.94624,0.96009,2
"2877",0.60726,0.79437,0.82726,8
"2878",0.63548,0.8501,0.85414,9
"2879",0.64531,0.86406,0.87622,9
"2880",0.38859,0.7038,0.70582,9
"2881",0.66629,0.93572,0.955,10
"2882",0.74213,0.94987,0.95509,9
"2883",0.53519,0.69957,0.70763,8
"2884",0.48716,0.94184,0.9502,5
"2885",0.74817,0.95503,1,10
"2886",0.43143,0.67301,0.67749,5
"2887",0.5769,0.77355,0.85406,3
"2888",0.67823,0.90556,0.91129,8
"2889",0.64089,0.8218,0.83551,10
"2890",0.65676,0.84111,0.86736,4
"2891",0.60955,0.88908,0.91031,9
"2892",0.32712,0.68793,0.69935,6
"2893",0.45913,0.65938,0.66463,10
"2894",0.61447,0.80057,0.8345,9
"2895",0.6357,0.83403,0.86062,10
"2896",0.57166,0.83455,0.84868,6
"2897",0.58177,0.89747,0.91523,4
"2898",0.39283,0.70052,0.70134,5
"2899",0.4841,0.94522,0.94602,6
"2900",0.36799,0.95834,1,1
"2901",0.45031,0.67801,0.68156,8
"2902",0.38182,0.92506,0.94454,5
"2903",0.47902,0.7759,0.82955,8
"2904",0.71577,0.95203,1,9
"2905",0.72033,0.95164,1,6
"2906",0.429,0.68711,0.69044,9
"2907",0.6357,0.95623,1,10
"2908",0.64698,0.94891,0.95924,10
"2909",0.48241,0.80357,0.81021,2
"2910",0.63075,0.94648,1,1
"2911",0.42905,0.93916,0.9405,4
"2912",0.58136,0.91411,0.92684,10
"2913",0.65009,0.89996,0.91105,8
"2914",0.37242,0.81428,0.83693,7
"2915",0.50781,0.8298,0.84881,6
"2916",0.37679,0.672,0.68096,9
"2917",0.46473,0.62906,0.65564,7
"2918",0.50686,0.96235,1,7
"2919",0.59655,0.9011,0.91342,6
"2920",0.5933,0.94227,0.94921,10
"2921",0.47476,0.65296,0.68564,7
"2922",0.57666,0.95776,0.96203,9
"2923",0.46287,0.71544,0.74317,8
"2924",0.55101,0.88031,0.89203,9
"2925",0.44107,0.86807,0.87439,8
"2926",0.64389,0.9549,1,8
"2927",0.46287,0.83953,0.85685,8
"2928",0.61138,0.85351,0.87602,9
"2929",0.32712,0.87228,0.87608,6
"2930",0.39124,0.78164,0.78538,6
"2931",0.65654,0.95394,1,10
"2932",0.44837,0.92678,0.93394,7
"2933",0.70957,0.95886,1,2
"2934",0.34029,0.80644,0.81401,8
"2935",0.7474,0.96,1,10
"2936",0.41872,0.67493,0.70686,7
"2937",0.43941,0.73055,0.74197,6
"2938",0.68178,0.89198,0.94416,10
"2939",0.40878,0.94203,0.95861,1
"2940",0.46694,0.84871,0.88591,5
"2941",0.58994,0.87113,0.9137,9
"2942",0.58994,0.84603,0.85269,9
"2943",0.68148,0.95599,1,8
"2944",0.5769,0.8634,0.86622,9
"2945",0.34718,0.90632,0.91189,4
"2946",0.50716,0.87051,0.87332,6
"2947",0.66233,0.94968,1,5
"2948",0.71233,0.90747,0.92168,9
"2949",0.49074,0.78983,0.79718,10
"2950",0.68031,0.94361,1,7
"2951",0.30904,0.74702,0.75634,10
"2952",0.68533,0.95776,1,10
"2953",0.40258,0.74429,0.74792,8
"2954",0.46694,0.78445,0.79674,5
"2955",0.32152,0.72478,0.77257,4
"2956",0.63094,0.9055,0.9102,9
"2957",0.54489,0.88509,0.90184,9
"2958",0.69181,0.94247,1,10
"2959",0.58589,0.88949,0.89968,8
"2960",0.34715,0.70894,0.71405,2
"2961",0.4973,0.803,0.84365,6
"2962",0.47331,0.95121,1,10
"2963",0.40556,0.6726,0.67285,6
"2964",0.417,0.79994,0.80794,9
"2965",0.59783,0.91495,0.92648,6
"2966",0.34715,0.91124,0.91933,2
"2967",0.72235,0.91091,0.93296,10
"2968",0.38288,0.72325,0.74342,6
"2969",0.31453,0.61059,0.61578,9
"2970",0.53355,0.90569,0.92793,4
"2971",0.44618,0.68023,0.68758,9
"2972",0.69714,0.95164,1,3
"2973",0.32712,0.66837,0.67277,6
"2974",0.44618,0.70894,0.71178,9
"2975",0.70304,0.96178,1,10
"2976",0.58081,0.95541,1,8
"2977",0.49227,0.6979,0.70257,9
"2978",0.41654,0.67512,0.68509,8
"2979",0.60338,0.90496,0.91692,10
"2980",0.76128,0.95733,1,10
"2981",0.55461,0.89121,0.89348,9
"2982",0.71686,0.96255,1,9
"2983",0.62236,0.82559,0.82953,9
"2984",0.63938,0.82655,0.84742,10
"2985",0.64616,0.89709,0.92386,10
"2986",0.49699,0.91299,0.93203,7
"2987",0.38083,0.66998,0.67512,6
"2988",0.66411,0.89269,0.89824,9
"2989",0.44033,0.89829,0.90799,9
"2990",0.47634,0.82327,0.83037,6
"2991",0.62236,0.95643,1,9
"2992",0.75057,0.95943,1,3
"2993",0.56488,0.74986,0.77134,10
"2994",0.39397,0.80625,0.82032,10
"2995",0.66605,0.91184,0.9214,6
"2996",0.69487,0.96,1,10
"2997",0.61433,0.87816,0.90572,8
"2998",0.37788,0.69976,0.70134,9
"2999",0.63184,0.91837,0.92946,10
"3000",0.44288,0.88638,0.89244,4
"3001",0.5665,0.72519,0.7721,2
"3002",0.66815,0.88807,0.89504,8
"3003",0.39321,0.68643,0.68793,10
"3004",0.66132,0.9493,0.95561,7
"3005",0.53849,0.95413,0.96153,8
"3006",0.51661,0.75426,0.76251,7
"3007",0.3036,0.73978,0.74265,4
"3008",0.5713,0.95031,0.96287,1
"3009",0.60021,0.87835,0.89026,7
"3010",0.44033,0.95623,0.95979,9
"3011",0.72601,0.93553,0.95162,6
"3012",0.63938,0.89307,0.89307,10
"3013",0.75372,0.94227,0.95602,10
"3014",0.74306,0.95714,0.95714,8
"3015",0.68258,0.94356,1,8
"3016",0.69733,0.95588,0.95588,9
"3017",0.46306,0.93883,1,7
"3018",0.66315,0.89613,0.90714,8
"3019",0.58466,0.91588,0.91963,6
"3020",0.61594,0.87955,0.89971,5
"3021",0.51519,0.74874,0.75467,7
"3022",0.55286,0.87108,0.88611,6
"3023",0.51393,0.86477,0.88927,7
"3024",0.50407,0.7273,0.72976,6
"3025",0.55057,0.95033,0.95033,5
"3026",0.61909,0.82871,0.83606,10
"3027",0.60808,0.87149,0.91181,6
"3028",0.58081,0.8118,0.93635,8
"3029",0.60884,0.87936,0.88583,8
"3030",0.50224,0.87261,0.88692,4
"3031",0.56125,0.93348,1,1
"3032",0.68195,0.86578,0.89266,7
"3033",0.66064,0.94165,1,2
"3034",0.70419,0.92315,0.93258,9
"3035",0.38649,0.72235,0.72555,5
"3036",0.72836,0.93132,0.94435,6
"3037",0.67766,0.93725,0.94593,9
"3038",0.59581,0.90823,0.90892,9
"3039",0.37679,0.57196,0.58901,9
"3040",0.43686,0.79273,0.85166,4
"3041",0.64905,0.95733,1,9
"3042",0.42665,0.67181,0.68763,2
"3043",0.38288,0.70856,0.71427,6
"3044",0.42449,0.85635,0.86507,10
"3045",0.5109,0.89403,0.92258,9
"3046",0.59983,0.88335,0.90717,9
"3047",0.59335,0.80434,0.81535,8
"3048",0.66894,0.874,0.89944,10
"3049",0.39968,0.67359,0.692,6
"3050",0.50686,0.75199,0.77049,7
"3051",0.5872,0.88485,0.90627,9
"3052",0.59581,0.91446,0.91935,9
"3053",0.32712,0.69992,0.70115,6
"3054",0.4932,0.7659,0.77401,8
"3055",0.48762,0.82811,0.85297,6
"3056",0.66659,0.94705,0.95684,10
"3057",0.37575,0.80898,0.85196,7
"3058",0.40031,0.94973,1,7
"3059",0.6248,0.94796,1,7
"3060",0.49074,0.70345,0.70457,10
"3061",0.38859,0.71151,0.71186,9
"3062",0.53355,0.7898,0.87682,4
"3063",0.40952,0.95274,1,8
"3064",0.44288,0.95656,1,4
"3065",0.46574,0.7638,0.76956,7
"3066",0.66657,0.88529,0.89414,9
"3067",0.31966,0.5789,0.62821,10
"3068",0.75287,0.94528,0.96071,10
"3069",0.7326,0.94984,0.9558,3
"3070",0.67293,0.90222,0.91086,6
"3071",0.54691,0.72555,0.73109,7
"3072",0.40023,0.74257,0.79614,6
"3073",0.4973,0.88275,0.92484,6
"3074",0.55226,0.95733,1,10
"3075",0.54161,0.93973,0.95621,9
"3076",0.46793,0.82846,0.83991,10
"3077",0.40313,0.88988,0.89886,2
"3078",0.6195,0.83597,0.86037,9
"3079",0.68031,0.9317,0.9317,7
"3080",0.43493,0.76915,0.78532,7
"3081",0.50678,0.74432,0.74855,7
"3082",0.72692,0.96077,1,7
"3083",0.68471,0.89867,0.91744,4
"3084",0.48222,0.68886,0.69667,8
"3085",0.49724,0.87441,0.88173,9
"3086",0.42137,0.60447,0.61029,5
"3087",0.40818,0.90154,0.91359,6
"3088",0.58177,0.81089,0.81606,10
"3089",0.56273,0.79767,0.81576,10
"3090",0.39957,0.61007,0.62578,7
"3091",0.33644,0.82409,0.82753,8
"3092",0.61862,0.90597,0.92867,9
"3093",0.65853,0.95662,1,4
"3094",0.6307,0.92178,0.93883,8
"3095",0.5445,0.95585,1,10
"3096",0.72235,0.94107,0.94654,10
"3097",0.42252,0.83898,0.84548,9
"3098",0.40952,0.68047,0.68334,8
"3099",0.56994,0.85655,0.86283,1
"3100",0.52672,0.79612,0.80792,9
"3101",0.40952,0.80382,0.84275,8
"3102",0.5244,0.96102,0.96265,9
"3103",0.48142,0.88835,0.89752,8
"3104",0.69714,0.88906,0.89916,10
"3105",0.46148,0.91965,0.93025,2
"3106",0.44807,0.84928,0.85753,8
"3107",0.61966,0.83092,0.83964,6
"3108",0.65048,0.94184,1,9
"3109",0.29101,0.70796,0.77344,7
"3110",0.69842,0.95757,1,6
"3111",0.42982,0.81256,0.81904,7
"3112",0.52672,0.92162,0.93894,9
"3113",0.61086,0.83171,0.90845,8
"3114",0.41342,0.7315,0.75382,10
"3115",0.5274,0.95006,1,7
"3116",0.69585,0.87419,0.90955,10
"3117",0.36881,0.95465,1,9
"3118",0.47162,0.72345,0.73194,6
"3119",0.52535,0.94222,1,4
"3120",0.43072,0.77019,0.78065,6
"3121",0.36267,0.84414,0.86321,4
"3122",0.7055,0.9122,0.91717,9
"3123",0.4823,0.78909,0.80303,6
"3124",0.43156,0.73284,0.73989,5
"3125",0.34644,0.68143,0.68413,7
"3126",0.40258,0.68271,0.68465,8
"3127",0.72134,0.95006,1,10
"3128",0.32152,0.70356,0.71771,4
"3129",0.38214,0.89269,0.90569,8
"3130",0.39072,0.8837,0.89572,4
"3131",0.4932,0.89728,0.89933,8
"3132",0.38649,0.72804,0.73232,5
"3133",0.65649,0.95757,1,9
"3134",0.71364,0.9002,0.91086,7
"3135",0.40023,0.68506,0.68711,6
"3136",0.49724,0.81303,0.81379,9
"3137",0.5774,0.81693,0.81693,9
"3138",0.639,0.8604,0.91274,7
"3139",0.47443,0.7789,0.82169,6
"3140",0.59838,0.80822,0.81712,9
"3141",0.56718,0.8398,0.84166,4
"3142",0.41657,0.72134,0.72421,5
"3143",0.44913,0.80797,0.85319,5
"3144",0.32925,0.78292,0.78929,9
"3145",0.45957,0.93801,1,5
"3146",0.68001,0.85081,0.86425,8
"3147",0.39638,0.64886,0.65635,8
"3148",0.69126,0.8937,0.92711,8
"3149",0.32925,0.79215,0.79459,9
"3150",0.65211,0.85392,0.92159,8
"3151",0.38288,0.76743,0.77314,6
"3152",0.55852,0.74391,0.76839,9
"3153",0.64569,0.94831,0.9629,8
"3154",0.46192,0.68118,0.68331,6
"3155",0.63526,0.86291,0.87952,9
"3156",0.3855,0.70511,0.71091,9
"3157",0.62906,0.96197,1,10
"3158",0.51519,0.94227,0.95233,7
"3159",0.52071,0.95184,0.95339,4
"3160",0.66495,0.87471,0.89354,9
"3161",0.34633,0.70088,0.7038,2
"3162",0.68788,0.91566,0.9234,9
"3163",0.48118,0.69323,0.69555,10
"3164",0.47227,0.67678,0.68148,7
"3165",0.49033,0.74598,0.75929,10
"3166",0.34698,0.67487,0.67875,8
"3167",0.47448,0.78164,0.80945,9
"3168",0.73017,0.94337,1,10
"3169",0.48156,0.95796,1,9
"3170",0.68564,0.94935,0.95517,3
"3171",0.52904,0.92329,0.92698,8
"3172",0.46014,0.67151,0.68449,2
"3173",0.69353,0.89575,0.90856,7
"3174",0.47651,0.91837,0.94104,8
"3175",0.5448,0.76169,0.77535,7
"3176",0.38654,0.59668,0.61089,7
"3177",0.64195,0.94935,0.95632,8
"3178",0.47325,0.65373,0.67236,7
"3179",0.50697,0.68539,0.76647,8
"3180",0.39957,0.72276,0.84767,7
"3181",0.52505,0.75254,0.75888,4
"3182",0.52505,0.73148,0.73642,4
"3183",0.61032,0.8057,0.8283,8
"3184",0.45074,0.69705,0.69826,8
"3185",0.56513,0.85788,0.8695,6
"3186",0.44268,0.80661,0.80661,7
"3187",0.59354,0.76456,0.77948,9
"3188",0.4358,0.89826,0.91515,7
"3189",0.73191,0.95757,1,10
"3190",0.51852,0.81447,0.82111,5
"3191",0.57923,0.83321,0.92531,6
"3192",0.46287,0.87529,0.8963,8
"3193",0.55956,0.88761,0.90654,9
"3194",0.49724,0.78543,0.79909,9
"3195",0.63548,0.95298,0.95949,9
"3196",0.61447,0.84857,0.93394,9
"3197",0.61032,0.84026,0.84365,8
"3198",0.54658,0.74383,0.76136,8
"3199",0.72246,0.94719,0.96099,7
"3200",0.40113,0.72498,0.72708,8
"3201",0.51727,0.95331,0.95547,9
"3202",0.41856,0.69192,0.69211,5
"3203",0.53664,0.8642,0.86854,9
"3204",0.48142,0.96255,1,8
"3205",0.44992,0.70877,0.71503,8
"3206",0.70938,0.95541,1,10
"3207",0.74008,0.95929,1,7
"3208",0.59078,0.79633,0.80464,9
"3209",0.44386,0.78847,0.82652,5
"3210",0.52344,0.75199,0.75298,5
"3211",0.42252,0.93708,1,9
"3212",0.46285,0.94451,0.95096,3
"3213",0.72287,0.93438,1,8
"3214",0.41597,0.85119,0.87378,7
"3215",0.54942,0.77915,0.79199,10
"3216",0.44798,0.82065,0.82188,9
"3217",0.40217,0.75,0.76136,6
"3218",0.47877,0.84073,0.88925,8
"3219",0.38897,0.71733,0.72,7
"3220",0.49544,0.88261,0.89979,7
"3221",0.39397,0.79478,0.80218,10
"3222",0.54527,0.72197,0.72459,10
"3223",0.57854,0.86553,0.88922,7
"3224",0.30904,0.72134,0.72383,10
"3225",0.6714,0.96082,1,9
"3226",0.41654,0.74129,0.74831,8
"3227",0.73634,0.95867,1,6
"3228",0.6608,0.91687,0.91711,4
"3229",0.42359,0.86195,0.87031,4
"3230",0.54816,0.84928,0.85105,8
"3231",0.67971,0.87911,0.90023,10
"3232",0.49074,0.89195,0.90124,10
"3233",0.52369,0.70782,0.71642,7
"3234",0.46574,0.84341,0.8687,7
"3235",0.5197,0.7518,0.76382,9
"3236",0.33849,0.67397,0.6776,7
"3237",0.46795,0.69703,0.69861,5
"3238",0.61133,0.82037,0.83868,9
"3239",0.6608,0.88701,0.89039,10
"3240",0.72954,0.93935,1,5
"3241",0.48678,0.86592,0.88258,4
"3242",0.44288,0.63955,0.68501,5
"3243",0.61766,0.89326,0.91345,8
"3244",0.61116,0.92271,0.93331,10
"3245",0.61794,0.84223,0.85731,10
"3246",0.75708,0.95465,1,7
"3247",0.67555,0.94757,1,6
"3248",0.55825,0.90263,0.90968,8
"3249",0.32581,0.72099,0.72459,9
"3250",0.53068,0.78385,0.83491,7
"3251",0.59581,0.95446,1,9
"3252",0.5919,0.9308,0.93173,6
"3253",0.74817,0.94189,0.94981,10
"3254",0.68318,0.89774,0.90288,10
"3255",0.62564,0.93916,1,3
"3256",0.46845,0.64539,0.66796,6
"3257",0.42345,0.6917,0.69389,9
"3258",0.66252,0.87911,0.89591,10
"3259",0.71301,0.9002,0.91946,9
"3260",0.47877,0.66394,0.67867,8
"3261",0.67725,0.95244,0.95244,9
"3262",0.33371,0.83933,0.85737,9
"3263",0.70965,0.94533,0.95006,7
"3264",0.73929,0.93533,0.95621,5
"3265",0.35152,0.87343,0.879,6
"3266",0.7529,0.95235,1,9
"3267",0.46987,0.76079,0.7721,4
"3268",0.48011,0.69053,0.69771,7
"3269",0.60084,0.80702,0.82704,10
"3270",0.70588,0.95432,0.96071,4
"3271",0.47877,0.94107,0.94872,8
"3272",0.52213,0.85029,0.86023,8
"3273",0.34029,0.91454,0.92348,8
"3274",0.38214,0.79404,0.80967,8
"3275",0.63845,0.81218,0.83729,7
"3276",0.56387,0.88682,0.89662,9
"3277",0.64474,0.9576,1,7
"3278",0.6643,0.95317,0.96246,9
"3279",0.41342,0.68941,0.70861,10
"3280",0.31811,0.68353,0.68602,6
"3281",0.61663,0.79502,0.82619,7
"3282",0.69326,0.94509,0.95424,7
"3283",0.37575,0.73842,0.75546,7
"3284",0.47476,0.85693,0.88471,7
"3285",0.66034,0.83226,0.84368,9
"3286",0.64427,0.8631,0.88572,7
"3287",0.41075,0.70552,0.71894,4
"3288",0.60974,0.81494,0.81857,9
"3289",0.40242,0.74396,0.74495,9
"3290",0.39124,0.70719,0.71427,6
"3291",0.66842,0.8751,0.87928,10
"3292",0.47555,0.7344,0.74486,8
"3293",0.41157,0.74276,0.7527,3
"3294",0.63272,0.82199,0.83097,10
"3295",0.3955,0.95968,1,5
"3296",0.51609,0.71066,0.7156,7
"3297",0.37001,0.85444,0.8592,5
"3298",0.65793,0.96285,1,4
"3299",0.58944,0.83824,0.84944,10
"3300",0.38236,0.95968,1,8
"3301",0.43381,0.95465,0.96121,1
"3302",0.70276,0.95145,1,8
"3303",0.46987,0.78491,0.78879,4
"3304",0.33644,0.87395,0.87977,8
"3305",0.59622,0.8749,0.88531,10
"3306",0.48011,0.96178,1,7
"3307",0.46694,0.74989,0.74989,5
"3308",0.61909,0.94298,1,10
"3309",0.69342,0.95293,1,7
"3310",0.37679,0.64206,0.65507,9
"3311",0.46473,0.68503,0.68902,7
"3312",0.49926,0.71847,0.72096,7
"3313",0.56721,0.76923,0.77281,6
"3314",0.49413,0.86209,0.87007,6
"3315",0.44965,0.61559,0.65976,6
"3316",0.71448,0.9187,0.92626,9
"3317",0.59942,0.95599,1,10
"3318",0.38917,0.70817,0.71932,5
"3319",0.41157,0.82805,0.91329,3
"3320",0.51672,0.86501,0.88772,5
"3321",0.60526,0.94413,0.95806,7
"3322",0.61078,0.80822,0.84248,9
"3323",0.58745,0.87739,0.889,9
"3324",0.66952,0.95216,1,8
"3325",0.67632,0.9461,0.94823,6
"3326",0.44913,0.66709,0.67064,5
"3327",0.56562,0.87605,0.88296,9
"3328",0.47427,0.8872,0.92348,5
"3329",0.45454,0.64048,0.65564,10
"3330",0.63851,0.79478,0.81319,10
"3331",0.43151,0.6307,0.66187,10
"3332",0.57144,0.81486,0.86053,9
"3333",0.45074,0.84625,0.85564,8
"3334",0.49984,0.7956,0.80696,7
"3335",0.59666,0.96268,1,8
"3336",0.66597,0.95126,1,10
"3337",0.66586,0.87436,0.90599,8
"3338",0.57546,0.83548,0.8383,10
"3339",0.6999,0.957,1,8
"3340",0.71055,0.9549,0.95834,9
"3341",0.37693,0.69992,0.70189,6
"3342",0.65244,0.87165,0.87463,9
"3343",0.4114,0.70744,0.7208,8
"3344",0.47443,0.947,1,6
"3345",0.59442,0.95203,0.95831,9
"3346",0.52636,0.7229,0.90654,4
"3347",0.73558,0.95255,1,7
"3348",0.61868,0.86267,0.86627,9
"3349",0.36706,0.81983,0.82647,4
"3350",0.523,0.86343,0.90441,2
"3351",0.57936,0.86802,0.88649,8
"3352",0.61851,0.96192,1,2
"3353",0.63949,0.87163,0.91684,7
"3354",0.69539,0.88389,0.94154,10
"3355",0.54199,0.93902,1,8
"3356",0.65725,0.93304,0.937,6
"3357",0.41829,0.8413,0.86209,6
"3358",0.66479,0.86267,0.90452,7
"3359",0.40952,0.73782,0.7688,8
"3360",0.68905,0.87701,0.88507,10
"3361",0.4373,0.8292,0.82999,2
"3362",0.40556,0.90761,0.90864,6
"3363",0.52726,0.93864,1,8
"3364",0.35343,0.88832,0.90673,6
"3365",0.68809,0.95063,1,5
"3366",0.43099,0.77814,0.79956,7
"3367",0.49074,0.72448,0.72634,10
"3368",0.47331,0.77986,0.80631,10
"3369",0.52568,0.76645,0.79316,8
"3370",0.37001,0.72653,0.72918,5
"3371",0.4282,0.73782,0.73932,7
"3372",0.51727,0.88198,0.88977,9
"3373",0.35649,0.87854,0.91345,1
"3374",0.71036,0.96197,1,4
"3375",0.62031,0.94782,0.9629,10
"3376",0.68012,0.88198,0.89679,10
"3377",0.46306,0.73189,0.79131,4
"3378",0.48574,0.68176,0.68564,9
"3379",0.45462,0.91031,0.92867,5
"3380",0.59666,0.82466,0.83477,8
"3381",0.67596,0.95522,1,7
"3382",0.42345,0.86859,0.86941,9
"3383",0.65285,0.95738,1,10
"3384",0.48844,0.85502,0.8648,8
"3385",0.49724,0.74068,0.74429,9
"3386",0.61791,0.86444,0.87089,7
"3387",0.6599,0.86731,0.90403,9
"3388",0.66883,0.947,1,7
"3389",0.72776,0.9623,1,6
"3390",0.32879,0.69555,0.69998,9
"3391",0.5197,0.6938,0.70017,9
"3392",0.35193,0.72481,0.74355,3
"3393",0.5274,0.90553,0.91506,7
"3394",0.34668,0.85004,0.85327,3
"3395",0.42162,0.75079,0.77265,6
"3396",0.48574,0.69023,0.69195,9
"3397",0.71145,0.93247,0.93473,10
"3398",0.4697,0.93878,0.95296,10
"3399",0.48956,0.88774,0.8896,10
"3400",0.47899,0.69954,0.71427,9
"3401",0.50953,0.85144,0.85827,7
"3402",0.46987,0.74506,0.74743,4
"3403",0.48724,0.88157,0.90867,7
"3404",0.40864,0.93954,1,2
"3405",0.58944,0.77604,0.80185,10
"3406",0.56609,0.81811,0.82753,9
"3407",0.62343,0.83231,0.86004,8
"3408",0.6608,0.9491,0.94984,10
"3409",0.72377,0.95834,1,6
"3410",0.59581,0.78079,0.80327,9
"3411",0.43299,0.73282,0.74896,6
"3412",0.5003,0.72099,0.73954,6
"3413",0.44738,0.6784,0.68178,5
"3414",0.44913,0.87949,0.89482,5
"3415",0.58409,0.9361,0.94247,9
"3416",0.74068,0.94356,0.94427,4
"3417",0.37466,0.79133,0.81603,7
"3418",0.75604,0.95178,1,10
"3419",0.58032,0.94533,1,9
"3420",0.36338,0.70897,0.72536,9
"3421",0.65859,0.90039,0.92105,6
"3422",0.6257,0.92695,0.94378,9
"3423",0.25781,0.81218,0.82469,1
"3424",0.4697,0.85674,0.86624,10
"3425",0.3637,0.87548,0.88414,8
"3426",0.52535,0.95733,1,3
"3427",0.74361,0.94394,0.95271,4
"3428",0.57286,0.87821,0.91673,4
"3429",0.45831,0.62938,0.65629,10
"3430",0.43613,0.79117,0.81707,8
"3431",0.48156,0.73683,0.84895,9
"3432",0.54076,0.89217,0.91796,10
"3433",0.4214,0.65181,0.66132,6
"3434",0.70225,0.90632,0.91258,5
"3435",0.68263,0.94533,1,8
"3436",0.61977,0.81619,0.83259,8
"3437",0.65408,0.83518,0.85034,10
"3438",0.53068,0.76798,0.77268,7
"3439",0.35589,0.75407,0.76044,9
"3440",0.51579,0.89793,0.90272,3
"3441",0.44992,0.66375,0.66531,8
"3442",0.67875,0.9514,0.95604,3
"3443",0.39414,0.8457,0.84748,7
"3444",0.50983,0.79254,0.80024,7
"3445",0.75123,0.93706,0.94014,6
"3446",0.54685,0.81147,0.81494,9
