"","id","sex","race","dob","juv_fel_count","juv_misd_count","juv_other_count","compas_screening_date","priors_count","days_b_screening_arrest","c_jail_in","c_jail_out","c_days_from_compas","c_offense_date","c_charge_degree","is_recid","num_r_cases","max_degree","min_degree","avg_degree","med_degree","charges_recid","charges_no_recid","charges_total","charge_latest","decile_recid","decile_violence","decile_fail_to_appear"
"148",157,"Male","Caucasian",0.65886,0,0,0,0.93673,0,-3e-05,0.9367,0.93686,0,0.9367,0.85,0,0,0.85,0,0.56667,0.85,0,3,3,0.9367,4,2,1
"149",158,"Male","Caucasian",0.64512,0,0,0,0.94154,0,-3e-05,0.94151,0.94257,0,0.94151,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94151,5,2,5
"150",159,"Female","Caucasian",0.56811,0,0,0,0.9317,1,-3e-05,0.93167,0.9346,0,0.93167,0.85,0,0,0.85,0.6,0.76667,0.85,0,3,3,0.93167,4,3,4
"151",160,"Male","African-American",0.37387,0,0,0,0.94935,14,0.00486,0.95421,0.95722,0,0.94211,0.85,1,1,0.9,0,0.61412,0.6,1,33,34,0.95421,9,4,8
"152",161,"Male","Caucasian",0.61155,0,0,0,0.94361,7,0,0.94361,0.94361,0,0.94361,0.85,0,0,0.85,0,0.30957,0.55,0,23,23,0.94361,6,3,5
"153",162,"Female","Other",0.71399,0,0,0,0.94438,0,-3e-05,0.94435,0.94481,0,0.94435,0.9,0,0,0.9,0.9,0.9,0.9,0,1,1,0.94435,3,4,3
"154",163,"Male","Caucasian",0.53142,0,0,0,0.93635,1,-0.00082,0.93553,0.93555,0,0.93553,0.85,0,0,0.9,0,0.39167,0.3,1,5,6,0.95757,1,1,5
"155",164,"Male","African-American",0.74391,1,0,1,0.94801,2,-3e-05,0.94798,0.94804,0,0.94798,0.85,0,0,0.9,0,0.43143,0.6,0,7,7,0.94798,9,6,3
"156",165,"Female","African-American",0.74924,0,0,0,0.9473,0,-3e-05,0.94727,0.94738,0,0.94727,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94727,4,4,1
"157",166,"Male","African-American",0.74508,0,0,0,0.93181,3,-3e-05,0.93178,0.93195,0,0.93178,0.85,1,5,0.9,0,0.69,0.725,12,8,20,0.95506,9,6,1
"158",167,"Male","African-American",0.68815,0,0,0,0.9444,0,-3e-05,0.94438,0.9444,0,0.94438,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94438,7,3,1
"159",168,"Male","African-American",0.76194,0,0,0,0.94779,0,0,0.94779,0.94779,0,0.94779,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94777,8,6,3
"160",169,"Male","Caucasian",0.57961,0,0,0,0.93058,5,-3e-05,0.93055,0.93064,0,0.93055,0.6,1,2,0.85,0,0.3828,0.55,6,19,25,0.95558,4,3,2
"161",170,"Male","African-American",0.68673,0,0,0,0.93167,3,-3e-05,0.93165,0.9373,0,0.93162,0.85,0,0,0.85,0.6,0.75,0.85,0,5,5,0.93162,9,4,3
"162",171,"Male","Caucasian",0.62217,0,0,0,0.9314,0,0,0.9314,0.93181,0,0.9314,0.85,0,0,0.9,0.85,0.875,0.875,0,2,2,0.9314,5,5,2
"163",172,"Male","African-American",0.65422,0,0,0,0.95003,3,0,0.95003,0.95003,0,0.95003,0.85,0,0,0.85,0,0.16591,0,0,22,22,0.95003,3,3,1
"164",173,"Male","African-American",0.62501,0,0,0,0.93891,5,0,0.93891,0.93891,0,0.93889,0.85,1,1,0.85,0,0.35577,0.475,3,23,26,0.95356,5,2,1
"165",174,"Male","African-American",0.58827,0,0,0,0.93894,3,0,0.93894,0.93897,0,0.93894,0.85,0,0,0.85,0,0.22813,0,4,12,16,0.95462,2,1,1
"166",175,"Male","Caucasian",0.54327,0,0,0,0.93219,1,0,0.93219,0.93222,0,0.93217,0.85,1,1,0.85,0.6,0.76667,0.85,1,2,3,0.93222,2,2,1
"167",176,"Male","African-American",0.55019,0,1,0,0.93695,10,0,0.93695,0.94175,0,0.93695,0.85,1,1,1,0,0.70417,0.85,1,23,24,0.94473,9,7,6
"168",177,"Male","African-American",0.73544,0,0,0,0.9388,0,-3e-05,0.93878,0.9388,0,0.93878,0.85,1,2,0.85,0.4,0.715,0.85,4,6,10,0.94957,4,7,1
"169",178,"Male","African-American",0.62455,0,12,2,0.94042,28,-3e-05,0.94039,0.94044,0,0.94039,0.85,1,1,1,0,0.4128,0.55,7,75,82,0.96137,8,5,7
"170",179,"Male","Caucasian",0.5191,0,0,0,0.9485,0,-8e-05,0.94842,0.94845,0,0.94842,0.55,0,0,0.6,0,0.38333,0.55,0,3,3,0.94842,1,1,2
"171",180,"Male","African-American",0.64709,0,0,0,0.93798,1,-3e-05,0.93796,0.93798,0,0.93796,0.6,0,0,0.6,0,0.23,0,1,4,5,0.962,7,8,6
"172",181,"Male","African-American",0.69757,0,0,0,0.94151,9,0,0.94151,0.94154,0,0.94151,0.85,0,0,0.9,0,0.58636,0.6,0,22,22,0.94151,8,7,2
"173",182,"Female","Other",0.65728,0,0,0,0.93839,1,-3e-05,0.93837,0.93839,0,0.93837,0.85,0,0,0.85,0,0.2,0,1,23,24,0.94678,2,2,1
"174",183,"Male","Caucasian",0.65285,0,0,0,0.9317,13,-3e-05,0.93167,0.94454,0,0.9317,0.85,1,1,0.9,0,0.61618,0.6,2,32,34,0.9485,10,7,4
"175",184,"Male","African-American",0.68943,0,0,0,0.94883,3,-3e-05,0.9488,0.94883,0,0.9488,0.85,1,3,0.85,0,0.60556,0.6,9,9,18,0.9591,9,4,5
"176",185,"Female","Caucasian",0.64987,0,0,0,0.94705,1,-3e-05,0.94703,0.94705,0,0.94703,0.85,0,0,0.85,0,0.2,0,0,10,10,0.94703,2,2,1
"177",186,"Male","Hispanic",0.49347,0,0,0,0.9444,2,-3e-05,0.94438,0.9444,0,0.94438,0.85,0,0,0.85,0,0.45625,0.55,0,8,8,0.94438,1,1,3
"178",187,"Male","African-American",0.40242,0,0,0,0.93943,8,0.00183,0.94126,0.94345,0,0.93727,0.85,0,0,0.9,0,0.73333,0.85,0,24,24,0.93154,9,3,9
"179",188,"Male","Asian",0.626,0,0,0,0.94755,2,0.00038,0.94793,0.94831,0,0.94394,0.4,0,0,0.85,0.4,0.61667,0.6,0,3,3,0.94394,8,8,4
"180",189,"Male","Caucasian",0.43678,0,0,0,0.93588,3,-5e-05,0.93583,0.93585,0,0.93583,0.6,0,0,0.6,0,0.28,0.275,2,8,10,0.95457,9,6,7
"181",190,"Male","African-American",0.62589,0,0,0,0.94006,19,-3e-05,0.94003,0.94006,0,0.94003,0.85,1,1,1,0,0.29286,0,7,63,70,0.95547,10,7,5
"182",191,"Male","Caucasian",0.34608,0,0,0,0.94563,0,-3e-05,0.94561,0.94602,0,0.94561,0.85,0,0,0.85,0.6,0.725,0.725,0,2,2,0.94561,4,1,9
"183",192,"Female","Caucasian",0.32281,0,0,0,0.94257,2,-0.00128,0.94129,0.94129,0,0.94126,0.6,0,0,0.6,0,0.25714,0,0,7,7,0.94126,1,1,1
"184",193,"Male","Caucasian",0.73749,0,0,0,0.94624,4,-0.00098,0.94525,0.94563,0,0.94525,0.85,1,1,0.85,0.55,0.635,0.6,1,9,10,0.95834,6,8,1
"185",194,"Male","Caucasian",0.54341,0,0,0,0.93725,6,-0.00011,0.93714,0.93714,0,0.93711,0.85,0,0,0.9,0,0.41154,0.55,0,26,26,0.93711,3,1,4
"186",195,"Female","Caucasian",0.71099,0,0,0,0.9399,2,-3e-05,0.93987,0.93995,0,0.93987,0.85,0,0,0.9,0,0.295,0,0,10,10,0.93736,4,5,5
"187",196,"Male","Caucasian",0.69178,0,0,0,0.94419,0,-3e-05,0.94416,0.94419,0,0.94416,0.85,0,0,0.85,0,0.425,0.425,1,1,2,0.95203,1,2,1
"188",197,"Male","Caucasian",0.65405,0,0,0,0.93897,1,-0.00055,0.93842,0.93853,0,0.93842,0.55,0,0,0.6,0,0.2125,0,0,16,16,0.93842,2,2,2
"189",199,"Male","Caucasian",0.6743,0,0,0,0.93673,2,0,0.93673,0.93673,0,0.93233,0.85,0,0,1,0,0.52857,0.85,0,7,7,0.92973,1,2,1
"190",200,"Female","Other",0.58584,0,0,0,0.94009,2,-3e-05,0.94006,0.94012,0,0.93402,0.55,0,0,0.6,0,0.115,0,0,10,10,0.93402,2,1,1
"191",201,"Male","Caucasian",0.74891,0,0,0,0.94525,1,-3e-05,0.94522,0.94525,0,0.94522,0.85,0,0,0.85,0,0.40625,0.6,3,5,8,0.95965,5,6,1
"192",202,"Male","Caucasian",0.68348,0,0,0,0.94976,0,-3e-05,0.94973,0.94976,0,0.94973,0.55,1,1,0.6,0.4,0.5375,0.575,1,3,4,0.96126,2,3,1
"193",203,"Female","African-American",0.7179,0,0,0,0.94115,0,-3e-05,0.94113,0.94118,0,0.94113,0.6,0,0,0.6,0,0.2,0,0,6,6,0.94113,2,3,1
"194",204,"Male","African-American",0.59237,0,0,0,0.94225,13,-0.00079,0.94145,0.94225,0,0.94211,0.85,0,0,1,0,0.64182,0.6,0,22,22,0.94145,8,7,5
"195",205,"Male","African-American",0.73779,0,0,0,0.9382,0,-3e-05,0.93818,0.93839,0,0.93818,0.9,0,0,0.9,0.9,0.9,0.9,0,1,1,0.93818,9,8,1
"196",206,"Female","Caucasian",0.67132,0,1,0,0.94894,10,-3e-05,0.94891,0.9491,0,0.94891,0.85,1,4,0.85,0,0.41731,0.55,6,20,26,0.96074,4,2,1
"197",207,"Female","Caucasian",0.70722,0,0,0,0.94328,0,-3e-05,0.94326,0.94328,0,0.94326,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94326,3,3,1
"198",208,"Male","Caucasian",0.52005,0,0,0,0.94085,2,0,0.94085,0.94085,0,0.94083,0.6,1,1,0.85,0.6,0.68333,0.6,1,5,6,0.94675,2,1,2
"199",209,"Female","Hispanic",0.65528,0,0,0,0.94268,4,-0.00096,0.94173,0.94173,0,0.9417,0.85,1,1,0.85,0,0.60556,0.6,4,5,9,0.9464,5,5,1
"200",210,"Male","African-American",0.64146,0,0,0,0.9302,3,-3e-05,0.93017,0.93039,0,0.93017,0.85,1,5,0.9,0.6,0.75417,0.85,5,7,12,0.94686,7,3,6
"201",211,"Male","Hispanic",0.43162,0,0,0,0.94408,1,-3e-05,0.94405,0.94408,0,0.94405,0.85,0,0,0.85,0,0.37143,0.55,0,7,7,0.94405,4,1,1
"202",212,"Male","Other",0.61665,0,0,0,0.94921,1,0,0.94921,0.94927,0,0.94921,0.6,0,0,0.6,0,0.4,0.6,0,3,3,0.94921,2,1,2
"203",213,"Male","Caucasian",0.64916,0,0,0,0.93692,2,-0.00044,0.93648,0.93689,0,0.93648,0.6,1,1,0.6,0,0.36875,0.575,4,4,8,0.95421,3,3,1
"204",214,"Male","African-American",0.69165,0,0,0,0.93594,5,0.00055,0.93648,0.93667,0,0.93381,0.85,0,0,1,0,0.63611,0.6,0,18,18,0.93381,10,10,9
"205",215,"Male","African-American",0.65364,0,0,0,0.93061,1,-3e-05,0.93058,0.93061,0,0.93058,0.55,1,1,0.9,0,0.25,0,5,3,8,0.96175,2,3,1
"206",216,"Male","Caucasian",0.37154,0,0,0,0.93266,1,-3e-05,0.93263,0.93266,0,0.93263,0.85,1,1,0.85,0,0.33571,0.2,9,5,14,0.95935,2,1,1
"207",217,"Male","African-American",0.67963,0,0,0,0.94173,15,0,0.94173,0.94285,0,0.9417,0.9,0,0,0.9,0,0.49239,0.55,0,46,46,0.9417,10,8,4
"208",218,"Female","Caucasian",0.51202,0,0,0,0.93326,4,0,0.93326,0.93326,0,0.92301,0.85,0,0,0.85,0,0.5125,0.575,1,11,12,0.9599,4,3,8
"209",219,"Male","Caucasian",0.72984,0,0,0,0.94869,0,-3e-05,0.94867,0.94869,0,0.94867,0.6,0,0,0.6,0,0.08571,0,3,4,7,0.95798,3,3,1
"210",220,"Female","African-American",0.75729,1,0,0,0.939,1,0,0.939,0.93908,0,0.939,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93626,10,10,2
"211",221,"Male","African-American",0.54325,0,0,0,0.94583,2,-0.00112,0.94471,0.94501,0,0.94471,0.9,0,0,1,0,0.65909,0.725,1,21,22,0.94711,1,1,2
"212",222,"Female","Caucasian",0.53297,0,0,0,0.93381,0,0,0.93381,0.93383,0,0.93381,0.6,0,0,0.6,0,0.24,0,0,5,5,0.93381,1,1,2
"213",223,"Male","African-American",0.58081,1,1,0,0.94309,9,-3e-05,0.94307,0.94342,0,0.94307,0.85,1,2,1,0,0.69423,0.725,3,23,26,0.94719,8,4,4
"214",224,"Male","African-American",0.63687,0,0,0,0.94976,11,-5e-05,0.9497,0.94973,0,0.9497,0.85,1,1,1,0,0.83333,0.85,3,33,36,0.95282,6,5,4
"215",225,"Male","African-American",0.62731,0,0,0,0.93998,8,-3e-05,0.93995,0.93998,0,0.93995,0.55,1,1,0.85,0,0.30729,0.275,16,32,48,0.95547,5,2,5
"216",226,"Male","African-American",0.40709,0,0,0,0.94752,4,-3e-05,0.94749,0.94793,0,0.90709,0.4,0,0,0.9,0,0.7,0.85,0,8,8,0.90042,8,3,4
"217",227,"Female","African-American",0.65086,0,0,0,0.9482,0,-3e-05,0.94818,0.94823,0,0.94818,0.85,1,2,0.85,0,0.4875,0.55,3,1,4,0.95148,3,2,1
"218",228,"Female","African-American",0.63373,0,0,0,0.93044,7,-3e-05,0.93042,0.93113,0,0.93042,0.85,1,3,0.85,0.55,0.71429,0.6,3,18,21,0.93796,9,9,9
"219",229,"Male","African-American",0.68788,0,0,0,0.93304,2,-3e-05,0.93301,0.93304,0,0.93301,0.85,1,2,1,0,0.69444,0.85,3,6,9,0.93353,9,8,2
"220",230,"Male","African-American",0.43984,0,0,0,0.9485,0,-3e-05,0.94848,0.9485,0,0.94848,0.55,0,0,0.55,0,0.11,0,1,4,5,0.95378,1,1,2
"221",231,"Female","African-American",0.75582,0,0,0,0.93946,0,0,0.93946,0.93946,0,0.93943,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93943,6,8,1
"222",232,"Female","Caucasian",0.69632,0,0,0,0.94085,0,-5e-05,0.9408,0.94083,0,0.9408,0.55,0,0,0.6,0,0.4375,0.575,0,4,4,0.9408,6,3,5
"223",233,"Male","African-American",0.71145,0,0,0,0.94626,4,-3e-05,0.94624,0.95339,0,0.94624,0.6,0,0,0.9,0.55,0.65909,0.6,0,11,11,0.94624,10,10,3
"224",234,"Female","African-American",0.3501,0,0,0,0.93334,1,-3e-05,0.93331,0.93334,0,0.93331,0.85,1,1,0.85,0,0.45,0.6,1,8,9,0.9482,1,1,1
"225",235,"Male","Other",0.43618,0,0,0,0.93383,13,-3e-05,0.93381,0.93386,0,0.93381,0.85,1,1,0.85,0,0.6625,0.6,12,20,32,0.95776,7,6,9
"226",236,"Male","Hispanic",0.33237,0,0,0,0.9411,1,-0.00071,0.94039,0.9408,0,0.94039,0.85,0,0,0.55,0.55,0.55,0.55,0,1,1,0.93156,1,1,3
"227",238,"Female","African-American",0.64162,0,0,0,0.9432,4,-0.00019,0.94301,0.9432,0,0.94301,0.85,1,2,1,0,0.72,0.85,2,8,10,0.95399,10,9,9
"228",239,"Male","Hispanic",0.66725,0,0,0,0.93695,1,-3e-05,0.93692,0.93695,0,0.93692,0.85,0,0,0.85,0,0.2125,0,6,6,12,0.95271,4,4,1
"229",240,"Female","Other",0.49615,0,0,0,0.93042,1,0,0.93042,0.93042,0,0.92845,1,0,0,1,1,1,1,0,1,1,0.92845,2,1,3
"230",241,"Female","African-American",0.6999,0,0,0,0.93203,2,-3e-05,0.932,0.93203,0,0.932,0.6,1,1,0.6,0,0.16071,0,4,10,14,0.93831,4,4,2
"231",242,"Male","African-American",0.41312,0,0,0,0.93501,3,-0.00139,0.93361,0.93364,0,0.93359,0.6,0,0,0.6,0,0.25,0,1,6,7,0.9505,1,1,3
"232",244,"Female","Caucasian",0.65621,0,0,0,0.93348,3,0,0.93348,0.94796,0,0.93345,0.85,1,1,0.9,0,0.56842,0.6,1,18,19,0.93386,7,4,4
"233",245,"Male","African-American",0.65485,0,0,0,0.93181,1,0,0.93181,0.93372,0,0.93178,0.85,0,0,0.85,0.6,0.725,0.725,0,8,8,0.93178,7,8,4
"234",246,"Male","Caucasian",0.47749,0,0,0,0.93749,2,-3e-05,0.93747,0.93749,0,0.93747,0.6,0,0,1,0,0.49,0.575,0,10,10,0.93747,2,1,2
"235",247,"Male","Caucasian",0.62529,0,0,0,0.95006,0,-3e-05,0.95003,0.95009,0,0.95003,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.95003,1,1,1
"236",248,"Male","African-American",0.73454,0,0,0,0.93386,1,-3e-05,0.93383,0.93386,0,0.93383,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.9334,2,4,1
"237",249,"Male","Caucasian",0.50341,0,0,0,0.93129,6,6e-04,0.93189,0.93252,0,0.93044,0.85,1,4,1,0,0.4725,0.55,6,14,20,0.93189,1,1,1
"238",250,"Male","Caucasian",0.5448,0,0,0,0.94637,5,-3e-05,0.94634,0.94897,0,0.94634,0.85,0,0,0.9,0.6,0.81667,0.85,0,12,12,0.94634,10,4,10
"239",251,"Female","Caucasian",0.46847,0,0,0,0.94225,6,-0.00153,0.94072,0.94085,0,0.94072,0.85,0,0,0.9,0,0.56667,0.55,0,12,12,0.94072,6,2,4
"240",252,"Male","Caucasian",0.64739,0,0,0,0.93315,0,0,0.93315,0.9332,0,0.93312,0.85,0,0,0.9,0.85,0.875,0.875,0,2,2,0.93312,5,4,3
"241",253,"Male","African-American",0.64651,0,0,0,0.94424,0,-3e-05,0.94421,0.94424,0,0.94421,0.6,0,0,0.6,0,0.04286,0,2,12,14,0.96074,1,2,1
"242",254,"Male","African-American",0.70779,0,0,0,0.93725,1,-3e-05,0.93722,0.93727,0,0.93722,0.6,1,1,0.6,0,0.48333,0.575,4,2,6,0.95828,2,3,1
"243",255,"Male","African-American",0.65168,0,0,0,0.94451,3,-0.00052,0.944,0.94451,0,0.944,0.85,0,0,0.85,0.4,0.68889,0.6,0,9,9,0.944,3,2,1
"244",256,"Female","African-American",0.74659,0,0,0,0.94268,0,-0.00011,0.94257,0.94268,0,0.94257,0.6,0,0,0.6,0.6,0.6,0.6,0,3,3,0.94257,6,6,4
"245",257,"Male","Hispanic",0.72754,0,0,0,0.93703,0,-3e-05,0.937,0.937,0,0.93697,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93697,3,5,1
"246",258,"Female","African-American",0.64086,0,0,0,0.93148,5,-3e-05,0.93146,0.93148,0,0.93146,0.85,0,0,0.85,0,0.30952,0,6,15,21,0.94741,7,3,6
"247",259,"Male","Hispanic",0.44083,0,0,0,0.93189,2,-3e-05,0.93187,0.93195,0,0.93187,0.55,0,0,0.85,0,0.33462,0.55,0,13,13,0.93187,1,1,1
"248",260,"Male","African-American",0.3428,0,0,0,0.93113,8,0,0.93113,0.93156,0,0.9311,0.85,0,0,0.9,0,0.44737,0.55,0,19,19,0.9311,4,1,6
"249",261,"Male","African-American",0.66026,0,0,0,0.94282,2,-0.00514,0.93768,0.93771,0,0.94279,0.6,0,0,0.85,0.55,0.62,0.55,0,5,5,0.94279,6,4,3
"250",262,"Female","Caucasian",0.58693,0,0,0,0.9332,6,-0.00301,0.9302,0.93309,0,0.93017,0.85,0,0,1,0,0.61923,0.6,0,13,13,0.93017,10,4,9
"251",263,"Male","Caucasian",0.40788,0,0,0,0.93706,1,-0.00123,0.93583,0.93632,0,0.93583,0.85,0,0,0.9,0.03,0.59333,0.85,0,3,3,0.93583,1,1,7
"252",264,"Male","Hispanic",0.649,0,0,0,0.93577,8,0.00079,0.93656,0.93976,0,0.93411,0.85,1,2,0.9,0,0.6675,0.725,2,18,20,0.94252,9,7,4
"253",265,"Male","African-American",0.67449,0,0,0,0.93225,6,-3e-05,0.93222,0.93225,0,0.93222,0.6,1,2,1,0,0.51964,0.575,16,12,28,0.95241,6,6,1
"254",266,"Male","Hispanic",0.42411,0,0,0,0.93673,2,-3e-05,0.9367,0.94184,0,0.9367,0.9,0,0,0.9,0,0.43333,0.55,0,6,6,0.9367,1,1,2
"255",267,"Male","Hispanic",0.37725,0,0,0,0.93214,0,-3e-05,0.93211,0.93214,0,0.93211,0.85,0,0,0.85,0.4,0.475,0.4,1,5,6,0.94632,2,1,9
"256",268,"Male","Caucasian",0.17965,0,0,0,0.9473,1,-3e-05,0.94727,0.9473,0,0.94727,0.6,1,4,0.85,0,0.1825,0,6,14,20,0.95577,1,1,1
"257",269,"Male","Caucasian",0.40127,0,0,0,0.94181,0,-3e-05,0.94178,0.94181,0,0.94178,0.85,0,0,0.85,0,0.20714,0,0,7,7,0.94178,1,1,3
"258",270,"Male","Hispanic",0.75082,0,0,0,0.94498,1,-0.00423,0.94074,0.94104,0,0.94074,0.6,0,0,0.6,0.6,0.6,0.6,0,2,2,0.94074,10,8,1
"259",271,"Male","Other",0.72077,0,0,0,0.9405,0,-3e-05,0.94047,0.94053,0,0.94047,0.9,0,0,0.9,0,0.3,0,0,3,3,0.94047,2,4,1
"260",272,"Male","African-American",0.57854,2,2,1,0.947,22,-0.00093,0.94607,0.947,0,0.94604,0.85,1,1,0.9,0,0.47097,0.55,2,60,62,0.9535,8,5,8
"261",273,"Male","African-American",0.57272,0,0,0,0.94858,3,-3e-05,0.94856,0.94869,0,0.90386,0.4,0,0,0.9,0,0.16389,0,0,18,18,0.942,5,1,5
"262",274,"Male","Caucasian",0.61018,0,0,0,0.94337,0,-3e-05,0.94334,0.94337,0,0.94334,0.85,0,0,0.85,0,0.41,0.6,1,4,5,0.94744,1,1,1
"263",275,"Male","African-American",0.74347,0,0,0,0.94323,1,0,0.94323,0.94323,0,0.9432,0.85,1,1,0.85,0,0.32667,0.55,8,7,15,0.96208,5,5,1
"264",277,"Male","African-American",0.48476,0,0,0,0.93107,23,-3e-05,0.93105,0.93107,0,0.93105,0.6,1,2,0.9,0,0.69717,0.85,9,44,53,0.9402,8,1,3
"265",278,"Male","African-American",0.72722,0,0,0,0.94028,0,-3e-05,0.94025,0.94028,0,0.94025,0.6,1,1,0.6,0,0.3,0.3,1,3,4,0.94509,2,4,3
"266",279,"Male","Hispanic",0.38545,0,0,0,0.93829,1,0,0.93829,0.93883,0,0.93829,0.85,0,0,0.85,0,0.2,0,0,10,10,0.93829,1,1,3
"267",280,"Female","Caucasian",0.57587,0,0,0,0.93536,2,-0.00096,0.93441,0.93443,0,0.93441,0.85,1,2,0.85,0,0.31154,0,5,8,13,0.94777,5,2,4
"268",281,"Male","African-American",0.29855,0,0,0,0.93457,3,-0.00027,0.9343,0.93435,0,0.9343,0.9,1,1,0.9,0,0.58,0.6,1,4,5,0.96033,1,1,1
"269",282,"Male","Caucasian",0.50934,0,0,0,0.94143,8,0,0.94143,0.94337,0,0.94143,0.6,1,1,0.85,0,0.43667,0.55,3,27,30,0.95886,4,3,5
"270",283,"Female","Caucasian",0.68066,0,0,0,0.9464,0,-5e-05,0.94634,0.94637,0,0.94634,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94634,5,2,2
"271",284,"Male","Other",0.50484,0,0,0,0.9449,2,-0.0032,0.9417,0.94173,0,0.9417,0.85,0,0,0.85,0,0.16111,0,1,8,9,0.94842,1,1,1
"272",286,"Male","African-American",0.64018,0,0,0,0.9367,13,0.0079,0.9446,0.94725,0,0.93667,0.9,1,3,0.9,0,0.5059,0.6,8,31,39,0.9446,10,7,3
"273",287,"Male","African-American",0.5901,0,0,0,0.93992,2,0,0.93992,0.93992,0,0.93992,0.6,1,1,1,0.4,0.65,0.6,11,3,14,0.94938,9,8,8
"274",288,"Male","Caucasian",0.57275,0,0,0,0.94178,0,0,0.94178,0.94181,0,0.94178,0.85,1,2,0.85,0,0.38889,0.6,4,5,9,0.95241,4,4,5
"275",289,"Male","African-American",0.70104,0,0,0,0.9488,9,0,0.9488,0.95096,0,0.94878,0.9,1,2,0.9,0.55,0.70789,0.6,2,17,19,0.95353,9,8,3
"276",290,"Male","African-American",0.70487,0,0,0,0.94348,3,-3e-05,0.94345,0.94348,0,0.94348,0.85,0,0,0.9,0,0.4875,0.625,1,7,8,0.95943,8,8,2
"277",291,"Male","Caucasian",0.51068,0,0,0,0.93102,2,-3e-05,0.93099,0.9408,0,0.93099,0.85,0,0,0.85,0,0.62,0.85,0,5,5,0.93099,3,4,6
"278",292,"Female","Caucasian",0.39334,0,0,0,0.94424,7,0,0.94424,0.94427,0,0.94424,0.85,0,0,0.9,0,0.63529,0.85,0,17,17,0.94424,9,1,9
"279",293,"Male","African-American",0.73022,0,0,0,0.94328,0,-3e-05,0.94326,0.94328,0,0.94326,0.85,1,1,0.9,0,0.58333,0.85,2,1,3,0.95203,3,4,3
"280",294,"Male","African-American",0.62255,0,0,0,0.94096,2,0,0.94096,0.94167,0,0.94094,0.6,1,1,0.9,0,0.46364,0.6,2,9,11,0.96167,2,1,1
"281",295,"Male","African-American",0.58136,0,0,0,0.94044,14,0,0.94044,0.94364,0,0.94042,0.85,0,0,0.9,0,0.6129,0.6,0,31,31,0.94042,10,8,10
"282",297,"Female","African-American",0.72361,0,0,0,0.93651,1,-3e-05,0.93648,0.93651,0,0.93648,0.6,0,0,0.9,0.6,0.78333,0.85,0,3,3,0.93648,4,4,2
"283",298,"Male","Other",0.59871,0,0,0,0.94088,2,-3e-05,0.94085,0.94094,0,0.94085,0.6,1,1,0.9,0.6,0.69167,0.6,1,5,6,0.95722,3,1,1
"284",299,"Male","Caucasian",0.45522,0,0,0,0.93722,1,-0.00011,0.93711,0.93717,0,0.93711,0.85,0,0,0.9,0.85,0.85242,0.85,0,62,62,0.93711,1,1,3
"285",300,"Female","Caucasian",0.58753,0,0,0,0.93867,0,-3e-05,0.93864,0.93864,0,0.93864,0.55,0,0,0.6,0,0.19444,0,0,9,9,0.93864,3,1,6
"286",301,"Male","Caucasian",0.52145,0,0,0,0.93031,4,0,0.93031,0.93034,0,0.93031,0.6,0,0,0.6,0,0.39615,0.55,0,13,13,0.93031,4,4,3
"287",302,"Female","African-American",0.61138,0,1,0,0.94542,23,-3e-05,0.94539,0.94544,0,0.94539,0.85,1,3,0.9,0,0.56875,0.55,3,37,40,0.9541,9,9,9
"288",303,"Male","Caucasian",0.64747,0,0,0,0.94815,1,-0.00098,0.94716,0.94815,0,0.94716,1,0,0,0.85,0,0.09444,0,3,6,9,0.96162,1,1,2
"289",304,"Male","Other",0.71823,0,0,0,0.94779,5,-3e-05,0.94777,0.94779,0,0.94777,0.85,1,4,0.9,0,0.53929,0.6,7,7,14,0.96214,5,4,3
"290",305,"Male","Asian",0.55595,0,0,0,0.93651,3,-0.00295,0.93356,0.93648,0,0.93353,1,0,0,1,0,0.62222,0.85,0,9,9,0.93353,1,1,4
"291",306,"Male","African-American",0.70342,0,0,0,0.93309,2,-3e-05,0.93307,0.93309,0,0.93307,0.85,1,1,0.85,0,0.5,0.55,1,12,13,0.94345,10,8,1
"292",307,"Male","Other",0.58994,0,0,0,0.94848,1,-3e-05,0.94845,0.9485,0,0.94842,0.85,0,0,0.85,0,0.66667,0.85,0,6,6,0.94842,6,2,7
"293",308,"Male","African-American",0.68678,0,0,0,0.93247,0,-3e-05,0.93244,0.93252,0,0.93244,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.93244,2,3,3
"294",309,"Female","Caucasian",0.64534,0,0,0,0.94637,1,-3e-05,0.94634,0.94637,0,0.94634,0.6,0,0,0.6,0,0.3,0.3,0,4,4,0.94634,3,2,1
"295",310,"Female","African-American",0.6835,0,0,0,0.93839,0,0,0.93839,0.93919,0,0.93837,0.9,0,0,0.9,0.6,0.75,0.75,0,2,2,0.93837,8,6,7
