"","arrest_date","charge_degree","days_since_compas_arrest","decile_score"
"849",0.94533,0,-282,9
"850",0.92987,0.85,284,9
"851",0.92987,0.55,284,9
"852",0.92987,0,284,9
"853",0.92987,0,284,9
"854",0.92987,0,284,9
"855",0.89668,0.85,1499,9
"856",0.87105,0.85,2437,9
"857",0.87444,0.85,2313,9
"858",0.85349,0.85,3080,9
"859",0.85349,0.6,3080,9
"860",0.87105,0.6,2437,9
"861",0.87444,0.6,2313,9
"862",0.87105,0.55,2437,9
"863",0.85349,0.55,3080,9
"864",0.95279,0.55,-568,7
"865",0.9614,0.55,-883,7
"866",0.9614,0.55,-883,7
"867",0.80185,0.85,4957,7
"868",0.8065,0.85,4787,7
"869",0.81939,0.85,4315,7
"870",0.82311,0.85,4179,7
"871",0.90023,0.6,1356,7
"872",0.90023,0.6,1356,7
"873",0.90023,0.6,1356,7
"874",0.90023,0,1356,7
"875",0.91094,0.85,964,7
"876",0.93727,0.85,0,7
"877",0.91094,0.6,964,7
"878",0.91094,0.85,964,7
"879",0.93727,0.6,0,7
"880",0.90255,0.85,1271,7
"881",0.91094,0.85,964,7
"882",0.93727,0.85,0,7
"883",0.90255,0.6,1271,7
"884",0.90255,0.55,1271,7
"885",0.90255,0,1271,7
"886",0.90255,0,1271,7
"887",0.90255,0,1271,7
"888",0.90255,0,1271,7
"889",0.86581,0.85,2616,7
"890",0.85947,0.85,2848,7
"891",0.82005,0.85,4292,3
"892",0.90594,0.12,1148,3
"893",0.93727,0.6,1,3
"894",0.9393,0.6,1,1
"895",0.94323,0.85,1,1
"896",0.94323,0.85,1,1
"897",0.94323,0.85,1,1
"898",0.93648,0.6,1,1
"899",0.93889,0.85,1,1
"900",0.93889,0.85,1,1
"901",0.93889,0.85,1,1
"902",0.95913,0.9,-445,5
"903",0.96197,0.9,-549,5
"904",0.95913,0.85,-445,5
"905",0.96197,0.85,-549,5
"906",0.93176,0.6,557,5
"907",0.93979,0.6,263,5
"908",0.93176,0.55,557,5
"909",0.93058,0.6,212,5
"910",0.93058,0,212,5
"911",0.88438,1,1903,5
"912",0.88438,0.85,1903,5
"913",0.88979,1,1705,5
"914",0.88438,1,1903,5
"915",0.88979,1,1705,5
"916",0.88438,0.85,1903,5
"917",0.88979,1,1705,5
"918",0.88979,1,1705,5
"919",0.88438,1,1903,5
"920",0.88654,1,1824,5
"921",0.88438,1,1903,5
"922",0.88438,1,1903,5
"923",0.88438,1,1903,5
"924",0.88438,1,1903,5
"925",0.88438,1,1903,5
"926",0.88657,0.55,1823,5
"927",0.88438,1,1903,5
"928",0.89056,1,1677,5
"929",0.90285,1,1227,5
"930",0.88438,0.85,1903,5
"931",0.88438,1,1903,5
"932",0.88438,1,1903,5
"933",0.88438,0.85,1903,5
"934",0.88438,1,1903,5
"935",0.88438,1,1903,5
"936",0.88438,1,1903,5
"937",0.88438,1,1903,5
"938",0.88438,1,1903,5
"939",0.88438,0.85,1903,5
"940",0.88438,0.85,1903,5
"941",0.88438,0.85,1903,5
"942",0.88438,0.85,1903,5
"943",0.88438,0.85,1903,5
"944",0.88438,0.85,1903,5
"945",0.93635,0.6,1,5
"946",0.88561,1,1858,5
"947",0.88561,1,1858,5
"948",0.88561,1,1858,5
"949",0.88561,1,1858,5
"950",0.88561,0.9,1858,5
"951",0.88561,0.9,1858,5
"952",0.88173,0.6,2000,5
"953",0.9385,0.85,1,1
"954",0.8048,0.55,4895,1
"955",0.81513,0.55,4517,1
"956",0.8048,0,4895,1
"957",0.8519,0.85,3171,1
"958",0.8634,0.85,2750,1
"959",0.87469,0.85,2337,1
"960",0.8519,0.6,3171,1
"961",0.8634,0.6,2750,1
"962",0.94812,0.85,1,1
"963",0.94812,0.6,1,1
"964",0.94807,0.6,-291,5
"965",0.94807,0.6,-291,5
"966",0.94807,0,-291,5
"967",0.94165,0.6,-56,5
"968",0.94009,0.85,1,5
"969",0.8934,0.85,1395,3
"970",0.8934,0.85,1395,3
"971",0.8934,0,1395,3
"972",0.8934,0,1395,3
"973",0.93471,0.85,-117,3
"974",0.93471,0.85,-117,3
"975",0.93471,0.85,-117,3
"976",0.93471,0.6,-117,3
"977",0.9373,0.85,-212,3
"978",0.9373,0.6,-212,3
"979",0.9373,0.55,-212,3
"980",0.93146,0.85,2,3
"981",0.93146,0.6,2,3
"982",0.93146,0.6,2,3
"983",0.93146,0,2,3
"984",0.93146,0.6,2,3
"985",0.93146,0.6,2,3
"986",0.93146,0.85,2,3
"987",0.93146,0,2,3
"988",0.93607,0.6,-167,3
"989",0.93066,0.85,206,7
"990",0.93326,0.85,111,7
"991",0.95129,0.85,-549,7
"992",0.93066,0.85,206,7
"993",0.93326,1,111,7
"994",0.95129,1,-549,7
"995",0.93066,0.85,206,7
"996",0.93326,0.85,111,7
"997",0.93066,0.6,206,7
"998",0.93326,0.6,111,7
"999",0.95129,0.85,-549,7
"1000",0.95129,0.85,-549,7
"1001",0.95129,0.6,-549,7
"1002",0.79636,0.9,5122,7
"1003",0.7747,0.9,5915,7
"1004",0.7747,0.9,5915,7
"1005",0.93088,1,18,1
"1006",0.93088,0.85,18,1
"1007",0.93088,0.85,18,1
"1008",0.94703,0.9,22,1
"1009",0.9508,0.9,-116,1
"1010",0.94818,1,-20,1
"1011",0.94818,1,-20,1
"1012",0.93733,0.9,377,1
"1013",0.9508,0.85,-116,1
"1014",0.90859,0.55,1209,8
"1015",0.90859,0,1209,8
"1016",0.92531,0.85,597,8
"1017",0.92949,0.85,444,8
"1018",0.92531,0.85,597,8
"1019",0.92531,0.85,597,8
"1020",0.94159,0.6,1,8
"1021",0.94159,0.85,1,8
"1022",0.95118,0.55,-350,8
"1023",0.94159,0.6,1,8
"1024",0.94667,0.6,-185,8
"1025",0.94667,0.6,-185,8
"1026",0.94667,0.6,-185,8
"1027",0.94667,0.55,-185,8
"1028",0.94667,0.6,-185,8
"1029",0.94667,0,-185,8
"1030",0.94667,0,-185,8
"1031",0.94667,0,-185,8
"1032",0.9335,0.6,0,4
"1033",0.93184,0.6,1,9
"1034",0.93184,0.55,1,9
"1035",0.93946,0.55,-278,9
"1036",0.92949,0.9,55,3
"1037",0.93195,0.85,-35,3
"1038",0.92949,0.85,55,3
"1039",0.93195,0.85,-35,3
"1040",0.93353,0.85,-93,3
"1041",0.94129,0.85,-377,3
"1042",0.92949,0.6,55,3
"1043",0.93195,0.6,-35,3
"1044",0.87971,1,1877,3
"1045",0.87971,1,1877,3
"1046",0.92949,0.55,55,3
"1047",0.92728,0.85,136,3
"1048",0.92728,0.6,136,3
"1049",0.87971,1,1877,3
"1050",0.87971,1,1877,3
"1051",0.93353,0.6,-93,3
"1052",0.93353,0.55,-93,3
"1053",0.87575,0.55,2427,5
"1054",0.92307,0.55,695,5
"1055",0.9214,0.85,756,5
"1056",0.9214,0.6,756,5
"1057",0.9214,0,756,5
"1058",0.94203,0.6,1,5
"1059",0.94203,0.85,1,5
"1060",0.87056,0.55,2617,5
"1061",0.87056,0,2617,5
"1062",0.94203,0.85,1,5
"1063",0.94203,0.6,1,5
"1064",0.94203,0,1,5
"1065",0.9143,0.55,1016,5
"1066",0.90632,0.55,1308,5
"1067",0.90632,0.55,1308,5
"1068",0.90632,0,1308,5
"1069",0.90632,0,1308,5
"1070",0.9214,0.6,756,5
"1071",0.9214,0.85,756,5
"1072",0.9214,0,756,5
"1073",0.90632,0.55,1308,5
"1074",0.90632,0,1308,5
"1075",0.90632,0.55,1308,5
"1076",0.87575,0.55,2427,5
"1077",0.87783,0.55,2351,5
"1078",0.9231,0.9,694,5
"1079",0.8507,0.9,3344,5
"1080",0.85644,0.9,3134,5
"1081",0.93096,1,13,9
"1082",0.93307,1,-64,9
"1083",0.9346,1,-120,9
"1084",0.91403,0.9,633,9
"1085",0.91403,0.85,633,9
"1086",0.91403,0.6,633,9
"1087",0.94443,1,-480,9
"1088",0.96022,0.85,-1058,9
"1089",0.92053,0.6,395,9
"1090",0.9346,0.6,-120,9
"1091",0.89897,0.85,1184,9
"1092",0.90364,0.85,1013,9
"1093",0.90452,0.85,981,9
"1094",0.89703,0.85,1255,9
"1095",0.89703,0.55,1255,9
"1096",0.89703,0.6,1255,9
"1097",0.89897,0.55,1184,9
"1098",0.86597,0.85,2392,9
"1099",0.86764,0.85,2331,9
"1100",0.87201,0.85,2171,9
"1101",0.86597,0.85,2392,9
"1102",0.87201,0.85,2171,9
"1103",0.87201,0.85,2171,9
"1104",0.86597,0.85,2392,9
"1105",0.86597,0.6,2392,9
"1106",0.86597,0.6,2392,9
"1107",0.86597,0.55,2392,9
"1108",0.86597,0.6,2392,9
"1109",0.89897,0.35,1184,9
"1110",0.91192,0.85,710,9
"1111",0.91192,0.85,710,9
"1112",0.91192,0.85,710,9
"1113",0.91192,0.85,710,9
"1114",0.91192,0.6,710,9
"1115",0.92053,0.6,395,9
"1116",0.9346,0.6,-120,9
"1117",0.87201,0.85,2171,9
"1118",0.86715,0.85,2349,9
"1119",0.86715,1,2349,9
"1120",0.86715,1,2349,9
"1121",0.86715,0.6,2349,9
"1122",0.8975,0.9,1238,9
"1123",0.8975,0.85,1238,9
"1124",0.8975,0.85,1238,9
"1125",0.8975,0.6,1238,9
"1126",0.8975,0.55,1238,9
"1127",0.9444,0.85,-479,9
"1128",0.96022,0.85,-1058,9
"1129",0.9444,0.6,-479,9
"1130",0.96022,0.6,-1058,9
"1131",0.9444,0,-479,9
"1132",0.9444,0,-479,9
"1133",0.94451,0.85,0,3
"1134",0.94451,0.85,0,3
"1135",0.94451,0.55,0,3
"1136",0.90646,0,1393,3
"1137",0.90646,0,1393,3
"1138",0.90646,0.55,1393,3
"1139",0.90646,0.55,1393,3
"1140",0.90646,0,1393,3
"1141",0.90646,0,1393,3
"1142",0.94451,0.85,0,3
"1143",0.94711,0.55,-95,3
"1144",0.94451,0.55,0,3
"1145",0.90646,0.55,1393,3
"1146",0.90646,0,1393,3
"1147",0.90646,0,1393,3
"1148",0.90646,0,1393,3
"1149",0.90646,0,1393,3
"1150",0.90646,0,1393,3
"1151",0.90646,0,1393,3
"1152",0.88832,0,2057,3
"1153",0.88832,0.85,2057,3
"1154",0.88832,0.35,2057,3
"1155",0.9402,0.85,1,2
"1156",0.95178,0.85,-423,2
"1157",0.95178,0.55,-423,2
"1158",0.92162,0.85,434,4
"1159",0.92162,0.6,434,4
"1160",0.91108,0.85,820,4
"1161",0.93304,0.85,16,4
"1162",0.93304,0.6,16,4
"1163",0.93304,0.6,16,4
"1164",0.94394,0.6,1,1
"1165",0.81592,0.55,4703,1
"1166",0.81592,0.55,4703,1
"1167",0.81592,0.55,4703,1
"1168",0.94438,0.85,1,1
"1169",0.94438,0.6,1,1
"1170",0.93982,0.85,1,1
"1171",0.91676,0.55,845,1
"1172",0.91676,0.4,845,1
"1173",0.94856,0.85,1,1
"1174",0.94503,0.6,1,2
"1175",0.94503,0.6,1,2
"1176",0.94405,0.6,1,8
"1177",0.94094,0.9,1,5
"1178",0.96099,0.85,-733,5
"1179",0.96099,0.85,-733,5
"1180",0.94531,0.6,-159,5
"1181",0.94531,0,-159,5
"1182",0.94094,0.9,1,5
"1183",0.93654,0.9,1,6
"1184",0.95159,0.9,-550,6
"1185",0.93654,0.55,1,6
"1186",0.93654,0.55,1,6
"1187",0.92334,0.85,668,6
"1188",0.92334,0.6,668,6
"1189",0.89217,0.6,1809,6
"1190",0.95427,0.6,-464,6
"1191",0.95427,0.6,-464,6
"1192",0.95427,0.6,-464,6
"1193",0.95427,0.6,-464,6
"1194",0.95427,0.85,-464,6
"1195",0.95427,0.6,-464,6
"1196",0.95427,0.6,-464,6
"1197",0.95427,0.6,-464,6
"1198",0.95427,0.6,-464,6
"1199",0.95427,0.55,-464,6
"1200",0.94159,0.6,0,6
"1201",0.92498,1,608,6
"1202",0.93217,1,345,6
"1203",0.9582,0.9,-608,6
"1204",0.9582,0.85,-608,6
"1205",0.94864,0.9,1,7
"1206",0.95031,0.6,-60,7
"1207",0.94864,0.9,1,7
"1208",0.9491,0.85,1,2
"1209",0.9491,0.85,1,2
"1210",0.94006,1,-361,9
"1211",0.94006,0.6,-361,9
"1212",0.91233,0.6,654,9
"1213",0.93017,0.6,1,9
"1214",0.93017,0.85,1,9
"1215",0.89706,0.9,1213,9
"1216",0.93017,0.9,1,9
"1217",0.93017,0.85,1,9
"1218",0.93017,0.85,1,9
"1219",0.93017,0.6,1,9
"1220",0.93891,0.85,1,1
"1221",0.93891,0.6,1,1
"1222",0.91392,0.6,742,6
"1223",0.91392,0.85,742,6
"1224",0.91392,0.6,742,6
"1225",0.87783,0.9,2063,6
"1226",0.87783,0.9,2063,6
"1227",0.93416,0.4,1,6
"1228",0.93416,0.4,1,6
"1229",0.94722,0.9,1,9
"1230",0.94722,0.85,1,9
"1231",0.94722,0.85,1,9
"1232",0.84493,0.85,3745,9
"1233",0.84493,0.85,3745,9
"1234",0.84493,0.6,3745,9
"1235",0.93542,0.6,433,9
"1236",0.88143,0.55,2409,9
"1237",0.88143,0.55,2409,9
"1238",0.86174,0.55,3130,9
"1239",0.85395,0.55,3415,9
"1240",0.85395,0.55,3415,9
"1241",0.85395,0.55,3415,9
"1242",0.85395,0.55,3415,9
"1243",0.94178,0.6,1,5
"1244",0.85256,0.85,3267,5
"1245",0.85316,0.85,3245,5
"1246",0.85256,0.6,3267,5
"1247",0.8925,0.9,1805,5
"1248",0.86706,1,2736,5
"1249",0.93096,0.9,397,5
"1250",0.94178,0.9,1,5
"1251",0.93096,0.4,397,5
"1252",0.86253,0.55,2902,5
"1253",0.86253,0.9,2902,5
"1254",0.93096,0.9,397,5
"1255",0.94178,0.9,1,5
"1256",0.86253,0.6,2902,5
"1257",0.8925,0.6,1805,5
"1258",0.94178,0.9,1,5
"1259",0.94178,0.85,1,5
"1260",0.85275,0.85,3260,5
"1261",0.85275,0.55,3260,5
"1262",0.94266,0.85,1,1
"1263",0.94266,0.85,1,1
"1264",0.94266,0.85,1,1
"1265",0.94266,0,1,1
"1266",0.94266,0.6,1,1
"1267",0.94266,0.85,1,1
"1268",0.94266,0.85,1,1
"1269",0.94266,0,1,1
"1270",0.94266,0,1,1
"1271",0.94266,0,1,1
"1272",0.93651,0.85,22,3
"1273",0.93651,0.85,22,3
"1274",0.93446,0.6,395,5
"1275",0.94522,0.85,1,5
"1276",0.94216,0.6,-65,8
"1277",0.94036,0.6,1,8
"1278",0.94216,0.85,-65,8
"1279",0.94216,0.6,-65,8
"1280",0.94812,0.9,1,1
"1281",0.94812,0.55,1,1
"1282",0.94738,0.6,1,6
"1283",0.94165,0.6,1,1
"1284",0.94831,0.6,1,1
"1285",0.76598,0.85,6675,1
"1286",0.82278,0.85,4596,1
"1287",0.93829,0.6,400,3
"1288",0.93829,0.6,400,3
"1289",0.94919,0.85,1,3
"1290",0.89804,0.55,1654,6
"1291",0.89804,0.55,1654,6
"1292",0.89804,0.55,1654,6
"1293",0.89804,0,1654,6
"1294",0.89804,0,1654,6
"1295",0.89804,0,1654,6
"1296",0.92465,0.6,680,6
"1297",0.89804,0.55,1654,6
"1298",0.89804,0.55,1654,6
"1299",0.89804,0.55,1654,6
"1300",0.89804,0,1654,6
"1301",0.89804,0,1654,6
"1302",0.89804,0,1654,6
"1303",0.95454,0.6,-414,6
"1304",0.9432,0.85,1,6
"1305",0.9432,0.85,1,6
"1306",0.91132,0.6,1168,6
"1307",0.91777,0.6,932,6
"1308",0.9479,0.85,-171,6
"1309",0.95454,0.85,-414,6
"1310",0.9479,0.85,-171,6
"1311",0.95454,0.85,-414,6
"1312",0.9479,0.85,-171,6
"1313",0.95454,0.55,-414,6
"1314",0.9479,0.85,-171,6
"1315",0.9479,0.85,-171,6
"1316",0.9479,0.6,-171,6
"1317",0.9479,0.55,-171,6
"1318",0.95454,0.85,-414,6
"1319",0.95454,0.85,-414,6
"1320",0.89804,0.6,1654,6
"1321",0.91132,0.6,1168,6
"1322",0.9461,0.9,1,4
"1323",0.9461,0.9,1,4
"1324",0.88788,0.35,2132,4
"1325",0.88788,0.6,2132,4
"1326",0.93206,0.6,1,1
"1327",0.93217,0.85,14,2
"1328",0.93217,0.6,14,2
"1329",0.93217,0,14,2
"1330",0.75721,0.35,6418,2
"1331",0.76008,0.35,6313,2
"1332",0.76246,0.35,6226,2
"1333",0.87567,0.85,2082,2
"1334",0.87567,0,2082,2
"1335",0.87567,0.55,2082,2
"1336",0.80232,0.55,4767,2
"1337",0.7762,0.35,5723,2
"1338",0.77808,0.35,5654,2
"1339",0.7762,0.35,5723,2
"1340",0.89813,0.55,1260,2
"1341",0.89813,0,1260,2
"1342",0.7765,0.35,5712,2
"1343",0.7765,0.35,5712,2
"1344",0.89815,0.85,1259,2
"1345",0.88266,0.85,1826,2
"1346",0.88266,0.6,1826,2
"1347",0.89815,0.6,1259,2
"1348",0.9332,0.6,1,2
"1349",0.87012,0.55,2422,9
"1350",0.87389,0.55,2284,9
"1351",0.87012,0.55,2422,9
"1352",0.92066,0.85,572,9
"1353",0.9282,0.85,296,9
"1354",0.93438,0.85,70,9
"1355",0.93714,0.85,-31,9
"1356",0.93845,0.85,-79,9
"1357",0.95121,0.85,-546,9
"1358",0.93438,0.4,70,9
"1359",0.88548,0.9,1860,9
"1360",0.87414,0.9,2275,9
"1361",0.87012,0.4,2422,9
"1362",0.93438,0.85,70,9
"1363",0.93733,0.85,-38,9
"1364",0.95121,0.85,-546,9
"1365",0.92867,0.85,279,9
"1366",0.92867,0.85,279,9
"1367",0.92867,0.85,279,9
"1368",0.92867,0.85,279,9
"1369",0.92867,0.85,279,9
"1370",0.92867,0.85,279,9
"1371",0.92867,0.85,279,9
"1372",0.93842,0.85,-78,9
"1373",0.95121,0.85,-546,9
"1374",0.87012,0.55,2422,9
"1375",0.87389,0.55,2284,9
"1376",0.87012,0.55,2422,9
"1377",0.93714,0.9,-31,9
"1378",0.93714,0.85,-31,9
"1379",0.93714,0.85,-31,9
"1380",0.9282,0.85,296,9
"1381",0.93733,0.85,-38,9
"1382",0.95121,0.85,-546,9
"1383",0.9282,0.85,296,9
"1384",0.9282,0.85,296,9
"1385",0.93733,0.55,-38,9
"1386",0.95121,0.55,-546,9
"1387",0.9282,0.85,296,9
"1388",0.9282,0.6,296,9
"1389",0.9282,0.6,296,9
"1390",0.92867,0.85,279,9
"1391",0.92867,0.85,279,9
"1392",0.93733,0.85,-38,9
"1393",0.93733,0.85,-38,9
"1394",0.93733,0.55,-38,9
"1395",0.93733,0.6,-38,9
"1396",0.93733,0.85,-38,9
"1397",0.95121,0.85,-546,9
"1398",0.95121,0.6,-546,9
"1399",0.95121,0.55,-546,9
"1400",0.95121,0.85,-546,9
"1401",0.95121,0.85,-546,9
"1402",0.87012,0.6,2422,9
"1403",0.87012,0.6,2422,9
"1404",0.9111,0.85,922,9
"1405",0.92121,0.85,552,9
"1406",0.9282,0.85,296,9
"1407",0.93441,0.85,69,9
"1408",0.93714,0.85,-31,9
"1409",0.93845,0.85,-79,9
"1410",0.95121,0.85,-546,9
"1411",0.9111,0.6,922,9
"1412",0.9111,0.55,922,9
"1413",0.92121,0.6,552,9
"1414",0.93845,0.6,-79,9
"1415",0.87012,0.55,2422,9
"1416",0.87012,0.55,2422,9
"1417",0.87012,0,2422,9
"1418",0.87012,0,2422,9
"1419",0.92605,0.55,469,6
"1420",0.93798,0.85,32,6
"1421",0.93973,0.85,-32,6
"1422",0.94757,0.85,-319,6
"1423",0.9476,0.85,-320,6
"1424",0.93798,0.6,32,6
"1425",0.93973,0.6,-32,6
"1426",0.94757,0.6,-319,6
"1427",0.9476,0.6,-320,6
"1428",0.92501,0.9,604,6
"1429",0.94148,0.9,1,6
"1430",0.95697,0.9,-566,6
"1431",0.94148,0.85,1,6
"1432",0.95697,0.85,-566,6
"1433",0.93173,0.9,358,6
"1434",0.93607,0.6,199,6
"1435",0.81895,0.85,4217,5
"1436",0.81895,0.55,4217,5
"1437",0.81895,0.85,4217,5
"1438",0.93413,0.6,1,5
"1439",0.92353,0.6,458,4
"1440",0.93602,0.6,1,4
"1441",0.94208,0.6,-221,4
"1442",0.93602,0,1,4
"1443",0.92353,0.85,458,4
"1444",0.92353,0.6,458,4
"1445",0.93088,0.85,0,8
"1446",0.93088,0.85,0,8
"1447",0.93998,0.85,1,10
"1448",0.93998,0.6,1,10
"1449",0.93998,0.6,1,10
"1450",0.94001,0.6,0,10
"1451",0.94001,0.6,0,10
"1452",0.93938,0.6,23,10
"1453",0.93938,0.6,23,10
"1454",0.93938,0.55,23,10
"1455",0.93064,0.55,1,5
"1456",0.84849,0.9,3008,5
"1457",0.84849,0.9,3008,5
"1458",0.84849,0.9,3008,5
"1459",0.84849,0.9,3008,5
"1460",0.84881,0.9,2996,5
"1461",0.93064,0.85,1,5
"1462",0.84849,0.9,3008,5
"1463",0.84849,0.9,3008,5
"1464",0.84849,0.9,3008,5
"1465",0.84849,0.9,3008,5
"1466",0.84849,0.9,3008,5
"1467",0.84849,0.9,3008,5
"1468",0.84849,0.9,3008,5
"1469",0.84849,0.9,3008,5
"1470",0.84849,0.9,3008,5
"1471",0.84849,0.9,3008,5
"1472",0.84849,0.9,3008,5
"1473",0.84849,0.9,3008,5
"1474",0.84849,0.9,3008,5
"1475",0.84849,0.9,3008,5
"1476",0.84849,0.9,3008,5
"1477",0.84849,0.9,3008,5
"1478",0.84849,0.9,3008,5
"1479",0.84849,0.9,3008,5
"1480",0.84849,0.9,3008,5
"1481",0.84849,0.9,3008,5
"1482",0.84849,0.9,3008,5
"1483",0.84849,0.9,3008,5
"1484",0.84849,0.9,3008,5
"1485",0.84849,0.9,3008,5
"1486",0.84849,0.9,3008,5
"1487",0.84901,0.9,2989,5
"1488",0.85043,0.85,2937,5
"1489",0.84901,0.9,2989,5
"1490",0.83649,0.85,3447,5
"1491",0.84901,0.9,2989,5
"1492",0.84871,0.9,3000,5
"1493",0.84871,0.9,3000,5
"1494",0.84871,0.9,3000,5
"1495",0.84871,0.9,3000,5
"1496",0.84871,0.9,3000,5
"1497",0.84871,0.9,3000,5
"1498",0.84871,0.9,3000,5
"1499",0.84652,0.85,3589,2
"1500",0.84668,0.85,3583,2
"1501",0.84652,0.55,3589,2
"1502",0.84652,0,3589,2
"1503",0.94266,0.6,-58,10
"1504",0.94096,0.55,4,10
"1505",0.94266,0.55,-58,10
"1506",0.88326,1,2116,10
"1507",0.88455,0.85,2069,10
"1508",0.90875,0.9,1244,8
"1509",0.88616,0.9,2071,8
"1510",0.91607,0.9,976,8
"1511",0.92482,0.9,656,8
"1512",0.93493,0.9,286,8
"1513",0.90875,0.85,1244,8
"1514",0.88616,0.85,2071,8
"1515",0.91607,0.85,976,8
"1516",0.88616,0.6,2071,8
"1517",0.88616,0.85,2071,8
"1518",0.92482,0.85,656,8
"1519",0.93493,0.85,286,8
"1520",0.94271,0.85,1,8
"1521",0.94271,0.85,1,8
"1522",0.94271,0.85,1,8
"1523",0.90875,0.9,1244,8
"1524",0.88665,0.9,2053,8
"1525",0.92482,0.9,656,8
"1526",0.93493,0.9,286,8
"1527",0.88665,0.85,2053,8
"1528",0.91607,0.6,976,8
"1529",0.93968,0.85,1,1
"1530",0.93968,0.6,1,1
"1531",0.91536,0.4,937,9
"1532",0.93697,0.4,146,9
"1533",0.93615,1,176,9
"1534",0.93703,1,144,9
"1535",0.944,1,-111,9
"1536",0.95042,1,-346,9
"1537",0.92025,0.85,758,9
"1538",0.92025,0.6,758,9
"1539",0.93072,0.85,375,9
"1540",0.93288,0.85,296,9
"1541",0.93072,0.6,375,9
"1542",0.93072,0.6,375,9
"1543",0.96205,0.85,-772,9
"1544",0.91569,0.4,925,9
"1545",0.91872,0.85,814,9
"1546",0.92025,0.85,758,9
"1547",0.91091,0.4,1100,9
"1548",0.94924,0.85,2,7
"1549",0.94924,0.85,2,7
"1550",0.95293,0.9,-511,9
"1551",0.95722,0.85,-668,9
"1552",0.78483,0.85,5642,9
"1553",0.78483,0.85,5642,9
"1554",0.78483,0.85,5642,9
"1555",0.78483,0.85,5642,9
"1556",0.89479,0.85,1617,9
"1557",0.89479,0.9,1617,9
"1558",0.89479,0.85,1617,9
"1559",0.89479,0.85,1617,9
"1560",0.89755,0.55,1516,9
"1561",0.89755,0,1516,9
"1562",0.74798,0.85,6991,9
"1563",0.74891,0.85,6957,9
"1564",0.75809,0.85,6621,9
"1565",0.73227,0.85,7566,9
"1566",0.75699,0.85,6661,9
"1567",0.72142,0.85,7963,9
"1568",0.72773,0.85,7732,9
"1569",0.73265,0.85,7552,9
"1570",0.75699,0.85,6661,9
"1571",0.93894,0.9,1,9
"1572",0.95293,0.85,-511,9
"1573",0.95722,0.85,-668,9
"1574",0.93894,0.9,1,9
"1575",0.78896,0.85,5491,9
"1576",0.79926,0.85,5114,9
"1577",0.78483,0.85,5642,9
"1578",0.78483,0.85,5642,9
"1579",0.79926,0.85,5114,9
"1580",0.79926,0.85,5114,9
"1581",0.78483,0.85,5642,9
"1582",0.79926,0.85,5114,9
"1583",0.78483,0.85,5642,9
"1584",0.88244,0.9,2069,9
"1585",0.79926,0.9,5114,9
"1586",0.79926,0.9,5114,9
"1587",0.79754,0.9,5177,9
"1588",0.94094,0.6,1,1
"1589",0.92118,0.55,761,2
"1590",0.94195,0.6,1,2
"1591",0.93121,0.85,1,5
"1592",0.93121,0.6,1,5
"1593",0.93121,0.6,1,5
"1594",0.93121,0.6,1,5
"1595",0.93121,0.6,1,5
"1596",0.93121,0.6,1,5
"1597",0.89966,0.85,1156,5
"1598",0.89966,0.6,1156,5
"1599",0.89966,0,1156,5
"1600",0.89966,0,1156,5
"1601",0.89927,0.6,1482,2
"1602",0.93976,0.6,0,2
"1603",0.93318,0.4,241,2
"1604",0.93667,0.85,0,7
"1605",0.93667,0,0,7
"1606",0.92069,0.85,853,1
"1607",0.92922,0.85,541,1
"1608",0.94397,0.85,1,1
"1609",0.92069,0.6,853,1
"1610",0.92922,0.6,541,1
"1611",0.94397,0.6,1,1
"1612",0.94397,0.6,1,1
"1613",0.94397,0.6,1,1
"1614",0.94746,0.6,1,2
"1615",0.90578,0.85,1341,9
"1616",0.90578,0.6,1341,9
"1617",0.94227,1,5,9
"1618",0.94227,0.6,5,9
"1619",0.94227,0.85,5,9
"1620",0.94227,1,5,9
"1621",0.94227,0.85,5,9
"1622",0.94227,1,5,9
"1623",0.94227,0.85,5,9
"1624",0.94162,0.6,-367,1
"1625",0.92943,0.85,79,1
"1626",0.94121,0.85,86,2
"1627",0.94121,0,86,2
"1628",0.94121,0.6,86,2
"1629",0.94492,0.85,1,4
"1630",0.96003,0.85,-552,4
"1631",0.9402,0.6,3,2
"1632",0.9402,0,3,2
"1633",0.9402,0,3,2
"1634",0.94274,0.9,1,3
"1635",0.94274,0.55,1,3
"1636",0.94274,0.55,1,3
"1637",0.94577,1,-110,3
"1638",0.94577,0.55,-110,3
"1639",0.93411,0.9,1,2
"1640",0.93411,0.6,1,2
"1641",0.93411,0.55,1,2
"1642",0.94503,0.6,1,2
"1643",0.83502,0.85,3893,9
"1644",0.83464,0.6,3907,9
"1645",0.85895,0.6,3017,9
"1646",0.83466,0.9,3906,9
"1647",0.83466,0.9,3906,9
"1648",0.83556,0.85,3873,9
"1649",0.94135,0.85,1,9
"1650",0.94804,0.85,-244,9
"1651",0.95148,0.85,-370,9
"1652",0.95607,0.85,-538,9
"1653",0.94135,0.6,1,9
"1654",0.86026,0.85,2969,9
"1655",0.86228,0.85,2895,9
"1656",0.866,0.85,2759,9
"1657",0.86977,0.85,2621,9
"1658",0.87567,0.85,2405,9
"1659",0.85895,0.6,3017,9
"1660",0.85895,1,3017,9
"1661",0.89903,0.85,1550,9
"1662",0.89903,0.85,1550,9
"1663",0.9011,0.85,1474,9
